PartitionKey,RowKey,Timestamp,CustomerKey,CustomerKey@type,Icon,Icon@type,Name,Name@type,CreatedBy,CreatedBy@type,Description,Description@type,Budget,Budget@type,HourlyRate,HourlyRate@type,WebLink,WebLink@type,Labels,Labels@type
dcb89c10-67b8-48cc-8819-85de37e8af91,BOKOM WORK,2019-12-11T19:06:27.682Z,BOKOM,Edm.String,Page,Edm.String,WORK,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,BOS ADM,2019-12-11T19:06:27.682Z,BOS,Edm.String,Page,Edm.String,Customer Management,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,BOS AK,2019-12-11T19:06:27.683Z,BOS,Edm.String,Page,Edm.String,Bistand AK-maskiner,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,BOS WORK,2019-12-11T19:06:27.683Z,BOS,Edm.String,Page,Edm.String,Work,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,BOU ADM,2019-12-11T19:06:27.683Z,BOU,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,BOU ULOBA,2019-12-11T19:06:27.683Z,BOU,Edm.String,Page,Edm.String,Uloba Intranett,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,BRG ADM,2019-12-11T19:06:27.683Z,BRG,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,BRG BISTAND,2019-12-11T19:06:27.683Z,BRG,Edm.String,Page,Edm.String,Bistand,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,BRG PP,2019-12-11T19:06:27.683Z,BRG,Edm.String,Page,Edm.String,Prosjektportalen,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,BRREG WORK,2020-05-20T08:57:20.742Z,BRREG,Edm.String,EMI,Edm.String,Arbeid for Brønnøysundregistrene,Edm.String,49c65b55-8526-495b-94f2-3c653e2c1fb4,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,BSLAW ADM,2019-12-11T19:06:27.684Z,BSLAW,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,BSLAW CONCEPT,2019-12-11T19:06:27.684Z,BSLAW,Edm.String,Page,Edm.String,Legal Portal Concept,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,BUFDIR WORK,2019-12-11T19:06:27.684Z,BUFDIR,Edm.String,Page,Edm.String,BUFDIR,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CASA CRM,2019-12-11T19:06:27.684Z,CASA,Edm.String,Page,Edm.String,CRM,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CBR ADM,2019-12-11T19:06:27.684Z,CBR,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CBR JBV,2019-12-11T19:06:27.684Z,CBR,Edm.String,Page,Edm.String,Jernbaneverket Samhandling 205563,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CC ADM,2019-12-11T19:06:27.684Z,CC,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CC FASEII,2019-12-11T19:06:27.685Z,CC,Edm.String,Page,Edm.String,Fase II intranett,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CC INTRA,2019-12-11T19:06:27.685Z,CC,Edm.String,Page,Edm.String,Communicate Intranet,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CEMASYS WORK,2020-03-09T15:12:14.713Z,CEMASYS,Edm.String,CRMServices,Edm.String,Nyutvikling av CRM,Edm.String,0d2a7e56-1519-4225-b7e3-ee857fd014d2,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CL WORK,2019-12-11T19:06:27.685Z,CL,Edm.String,Page,Edm.String,Color Line,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CLOUDWAY WORK,2019-12-11T19:06:27.685Z,CLOUDWAY,Edm.String,Page,Edm.String,WORK,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,COMPUTAS ADM,2020-04-21T12:19:50.743Z,COMPUTAS,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,COMPUTAS CODIO,2020-04-21T12:19:57.208Z,COMPUTAS,Edm.String,Page,Edm.String,CODIO,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CRAYON ADM,2019-12-11T19:06:27.686Z,CRAYON,Edm.String,Page,Edm.String,Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CRAYON PROV,2019-12-11T19:06:27.686Z,CRAYON,Edm.String,Page,Edm.String,Open source provisioning,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CRAYON WORK,2019-12-11T19:06:27.686Z,CRAYON,Edm.String,Page,Edm.String,Paid consultancy,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CUBERA ASSIST,2020-04-21T12:20:05.614Z,CUBERA,Edm.String,Telemarketer,Edm.String,Assist,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CUBERA WORK,2020-04-21T12:20:10.189Z,CUBERA,Edm.String,Page,Edm.String,WORK,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CUSTA SUP,2019-12-11T19:06:27.686Z,CUSTA,Edm.String,Page,Edm.String,SUP-1A,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CUSTB SUP,2019-12-11T19:06:27.686Z,CUSTB,Edm.String,Page,Edm.String,SUP-1B,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DDV ADM,2019-12-11T19:06:27.687Z,DDV,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DDV O365,2019-12-11T19:06:27.687Z,DDV,Edm.String,Page,Edm.String,DDV,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DFØ PP,2019-12-11T19:06:27.687Z,DFØ,Edm.String,Page,Edm.String,PP,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DFØ PP365,2020-06-19T13:29:53.439Z,DFØ,Edm.String,Repo,Edm.String,PP365 Bistand,Edm.String,89fe4a65-76ab-4126-82e2-52f425c11f21,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DGI ADM,2019-12-11T19:06:27.687Z,DGI,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DGI PP,2019-12-11T19:06:27.687Z,DGI,Edm.String,Page,Edm.String,PP,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DGI WORK,2019-12-11T19:06:27.687Z,DGI,Edm.String,Page,Edm.String,WORK,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DIFI ADM,2020-04-21T12:20:18.159Z,DIFI,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DIFI PROGRAM,2020-04-21T12:20:33.263Z,DIFI,Edm.String,Page,Edm.String,Programtilpasninger for Prosjektportalen,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DIFI SKATE,2020-04-21T12:20:36.265Z,DIFI,Edm.String,Page,Edm.String,Skate,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DIFI WORK,2020-04-21T12:20:39.084Z,DIFI,Edm.String,Page,Edm.String,Work,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNB 310,2019-12-11T19:06:27.688Z,DNB,Edm.String,Page,Edm.String,Search Support,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNB ADM,2019-12-11T19:06:27.688Z,DNB,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNB CONNECTED,2019-12-11T19:06:27.688Z,DNB,Edm.String,Page,Edm.String,Connected,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNB DIDKJ,2019-12-11T19:06:27.688Z,DNB,Edm.String,Page,Edm.String,Timeregistreringssystem Konsernjuridisk,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNB DLP,2019-12-11T19:06:27.688Z,DNB,Edm.String,Page,Edm.String,Data Loss Prevention,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNB FS4SP,2019-12-11T19:06:27.689Z,DNB,Edm.String,Page,Edm.String,FS4SP upgrade,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNB HAK,2019-12-11T19:06:27.689Z,DNB,Edm.String,Page,Edm.String,Hak,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNB KIL,2019-12-11T19:06:27.689Z,DNB,Edm.String,Page,Edm.String,Nytt intranett,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNB KRAFT,2019-12-11T19:06:27.689Z,DNB,Edm.String,Page,Edm.String,Kraft,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNB ORIS,2019-12-11T19:06:27.689Z,DNB,Edm.String,Page,Edm.String,Operasjonell Risiko,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNB P4656,2019-12-11T19:06:27.689Z,DNB,Edm.String,Page,Edm.String,Governance,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNB PS,2019-12-11T19:06:27.689Z,DNB,Edm.String,Page,Edm.String,Apps Premium Support,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNB TAP,2019-12-11T19:06:27.689Z,DNB,Edm.String,Page,Edm.String,Tap,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNV 2013SEARCH,2019-12-11T19:06:27.690Z,DNV,Edm.String,Page,Edm.String,Søk og SharePoint,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNV ADM,2019-12-11T19:06:27.690Z,DNV,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNV INTRA,2019-12-11T19:06:27.690Z,DNV,Edm.String,Page,Edm.String,Intranett søkeforbedring,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNV SNS,2019-12-11T19:06:27.690Z,DNV,Edm.String,Page,Edm.String,Show and Share Integration,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNV WORK,2019-12-11T19:06:27.690Z,DNV,Edm.String,Page,Edm.String,Bistand,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DRIKT ADM,2019-12-11T19:06:27.690Z,DRIKT,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DRIKT SUP,2019-12-11T19:06:27.691Z,DRIKT,Edm.String,Page,Edm.String,Bistand og support,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DRIKT WORK,2019-12-11T19:06:27.691Z,DRIKT,Edm.String,Page,Edm.String,WORK,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS 18-08,2019-12-11T19:10:02.579Z,DSS,Edm.String,UpgradeAnalysis,Edm.String,(18-08) Oppgradering,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS 19-30,2019-12-11T19:06:27.691Z,DSS,Edm.String,Page,Edm.String,(19-30) Navneendring BLD,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS ADM,2019-12-11T19:10:17.926Z,DSS,Edm.String,AdminALogo32,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS ADMINROM,2019-12-11T19:10:29.125Z,DSS,Edm.String,PageData,Edm.String,(18-50) SDS Administrasjonsrom,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS ARK,2019-12-11T19:10:55.528Z,DSS,Edm.String,AutoEnhanceOn,Edm.String,(19-53) Automatisering av arkivering for statsbudsjettrommene,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS ASD,2019-12-11T19:06:27.692Z,DSS,Edm.String,Page,Edm.String,Arbeids- og sosialdepartementet,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS BLD,2019-12-11T19:06:27.877Z,DSS,Edm.String,Page,Edm.String,Barne og likestillingsdep,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS DELTA,2019-12-11T19:06:27.877Z,DSS,Edm.String,Page,Edm.String,DSS Flere Samhandlingsrom,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS DES,2019-12-11T19:06:27.877Z,DSS,Edm.String,Page,Edm.String,Ekstern Samhandling,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS DMO,2019-12-11T19:06:27.877Z,DSS,Edm.String,Page,Edm.String,Mitt område,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS DRIFT,2019-12-11T19:06:27.877Z,DSS,Edm.String,Page,Edm.String,(17-240) Teknisk bistand IT Drift,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS FIN,2020-03-19T14:21:41.301Z,DSS,Edm.String,Financial,Edm.String,Migrering av Finansdepartementet,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS FOR,2020-02-05T07:32:02.037Z,DSS,Edm.String,Page,Edm.String,DSS Forvaltning,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS FUNKANS,2019-12-11T19:06:27.877Z,DSS,Edm.String,Page,Edm.String,Funksjonelt ansvarlig,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS GO,2019-12-11T19:06:27.877Z,DSS,Edm.String,Page,Edm.String,Standard Oppgaverom,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS INN,2019-12-11T19:06:27.877Z,DSS,Edm.String,Page,Edm.String,(18-51) SDS Inngangsside,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS MASTERDATA,2019-12-11T19:06:27.877Z,DSS,Edm.String,Page,Edm.String,(17-23) Masterdata,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS MOB,2019-12-11T19:09:54.412Z,DSS,Edm.String,MobileSelected,Edm.String,(16-14) DSS Mobilprosjektet,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS NFD,2019-12-11T19:06:27.878Z,DSS,Edm.String,Page,Edm.String,Nærings- og fiskeridepartementet,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS OPPGRADERING,2019-12-11T19:06:27.878Z,DSS,Edm.String,Page,Edm.String,Oppgradering,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS PENTEST,2019-12-11T19:06:27.878Z,DSS,Edm.String,Page,Edm.String,Penetration test,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS PORT,2019-12-11T19:06:27.878Z,DSS,Edm.String,Page,Edm.String,DSS Portefolje,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS QMS,2019-12-11T19:06:27.878Z,DSS,Edm.String,Equalizer,Edm.String,QMS,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS RMS,2019-12-11T19:06:27.879Z,DSS,Edm.String,Page,Edm.String,(17-04) RMS,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS SCRUM,2020-02-28T08:29:45.248Z,DSS,Edm.String,People,Edm.String,DSS Scrum master arbeid,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS SEARCH,2019-12-11T19:06:27.879Z,DSS,Edm.String,Page,Edm.String,Search,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS SEK,2019-12-11T19:06:27.879Z,DSS,Edm.String,Page,Edm.String,(17-41) Sikker Elektronisk Korrektur,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS SFJ,2019-12-11T19:11:22.268Z,DSS,Edm.String,CRMServices,Edm.String,(19-215) Tjenesteforvaltning SDS(FST/IFT),Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS SOB,2019-12-11T19:06:27.879Z,DSS,Edm.String,Page,Edm.String,DSS Sikkerhet & Beredskap,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS STATSBUD,2019-12-11T19:06:27.879Z,DSS,Edm.String,Page,Edm.String,(17-41) SDS Statsbudsjettprosessen,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS STORTINGSVALG,2019-12-11T19:06:27.879Z,DSS,Edm.String,Page,Edm.String,(17-27) Stortingsvalg,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS SØK,2019-12-11T19:10:40.487Z,DSS,Edm.String,SearchAndApps,Edm.String,SØK,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS TAP,2019-12-11T19:06:27.880Z,DSS,Edm.String,WebAppBuilderFragment,Edm.String,(19-55) Rammeverk for tilpasset arbeidsprosess,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS WEBSAK,2019-12-11T19:06:27.880Z,DSS,Edm.String,Page,Edm.String,Websak,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS WORK,2019-12-11T19:06:27.880Z,DSS,Edm.String,Page,Edm.String,Customer WORK ,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ECCOL ECMISC,2019-12-11T19:06:27.880Z,ECCOL,Edm.String,Page,Edm.String,EC Internal,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,EIDSIVA WORK,2019-12-11T19:06:27.880Z,EIDSIVA,Edm.String,Page,Edm.String,Work,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,EIKA WORK,2019-12-11T19:06:27.880Z,EIKA,Edm.String,Page,Edm.String,EIKA WORK,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,EITZEN ADM,2019-12-11T19:06:27.880Z,EITZEN,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,EITZEN INTRA,2019-12-11T19:06:27.881Z,EITZEN,Edm.String,Page,Edm.String,Intranet,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ELOPAK WORK,2020-04-13T14:28:46.986Z,ELOPAK,Edm.String,Page,Edm.String,Work,Edm.String,2da05f36-663d-45bd-bf97-407b305b74bf,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ELVERUM ADM,2019-12-11T19:06:27.881Z,ELVERUM,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ELVERUM PPKURS,2019-12-11T19:06:27.881Z,ELVERUM,Edm.String,Page,Edm.String,Kurs i Prosjektportalen for Elverum kommune,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,EMU ADM,2019-12-11T19:06:27.881Z,EMU,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,EMU O365,2019-12-11T19:06:27.881Z,EMU,Edm.String,Page,Edm.String,Office 365,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,EMU WORK,2019-12-11T19:06:27.881Z,EMU,Edm.String,Page,Edm.String,WORK,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ENABLE WORK,2019-12-11T19:06:27.882Z,ENABLE,Edm.String,Page,Edm.String,Work,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ERPT ADM,2019-12-11T19:06:27.882Z,ERPT,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ESTATEC WORK,2019-12-11T19:06:27.882Z,ESTATEC,Edm.String,Page,Edm.String,Bistand Office 365,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ETJ ADM,2019-12-11T19:06:27.882Z,ETJ,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ETJ ETJ,2019-12-11T19:06:27.882Z,ETJ,Edm.String,Page,Edm.String,etjenesten services,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,EVRY AGUR,2019-12-11T19:06:27.882Z,EVRY,Edm.String,Page,Edm.String,EVRY AGUR,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,EVRY CRMFINANCE,2019-12-11T19:06:27.882Z,EVRY,Edm.String,Page,Edm.String,crmfinance,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FARMEEN KURS,2020-02-01T12:37:04.199Z,FARMEEN,Edm.String,Page,Edm.String,Frelsesarmeen Kursing,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FARMEEN WORK,2019-12-11T19:06:27.882Z,FARMEEN,Edm.String,Page,Edm.String,WORK,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FB ADM,2019-12-11T19:06:27.882Z,FB,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FB IPS,2019-12-11T19:06:27.883Z,FB,Edm.String,Page,Edm.String,Intranett - Portal og S?k,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FB PUB,2019-12-11T19:06:27.883Z,FB,Edm.String,Page,Edm.String,IPS Publiseringsløsning,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF ADM,2019-12-11T19:06:27.883Z,FF,Edm.String,Page,Edm.String,Customer Admin,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF API,2019-12-11T19:06:27.883Z,FF,Edm.String,Page,Edm.String,API,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF ASSIST,2020-07-02T10:59:46.329Z,FF,Edm.String,Telemarketer,Edm.String,Assist inkludert arbeid,Edm.String,19ba4751-2172-4be0-bf24-54c8ee2ee1c4,Edm.Guid,Tid medgått til å løse saker av typen help eller fault.,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF ASSISTCH,2020-07-01T07:48:51.877Z,FF,Edm.String,Telemarketer,Edm.String,Assist fakturerbare endringer,Edm.String,19ba4751-2172-4be0-bf24-54c8ee2ee1c4,Edm.String,"Fakturerbare endringer bestilt over Assist, klassifisert som Change.",Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF CDT,2019-12-11T19:06:27.883Z,FF,Edm.String,Page,Edm.String,SPFX Create Document from Template,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF COLLAB,2019-12-11T19:06:27.884Z,FF,Edm.String,Page,Edm.String,Collaboration,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF CONTENT,2019-12-11T19:06:27.884Z,FF,Edm.String,Page,Edm.String,Formuesforvaltning CONTENT,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF CUSMIG,2019-12-11T19:06:27.884Z,FF,Edm.String,Page,Edm.String,Customer room migration,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF DOCDASH,2019-12-11T19:06:27.884Z,FF,Edm.String,Page,Edm.String,Documents Dashboard,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF EMS,2019-12-11T19:06:27.884Z,FF,Edm.String,Page,Edm.String,EMS,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF FRONT,2019-12-11T19:06:27.884Z,FF,Edm.String,Page,Edm.String,Frontpage and mega menu,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF HEALTH,2019-12-11T19:06:27.884Z,FF,Edm.String,Page,Edm.String,Formunesforvaltning Health,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF INTRA,2019-12-11T19:06:27.884Z,FF,Edm.String,Page,Edm.String,Formuesforvaltning Intranett,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF STYRE,2019-12-11T19:06:27.885Z,FF,Edm.String,Page,Edm.String,Styrerommet,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF SUP,2019-12-11T19:06:27.885Z,FF,Edm.String,Page,Edm.String,Formuesforvaltning Support / Infra,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF WIKI,2019-12-11T19:06:27.885Z,FF,Edm.String,Page,Edm.String,Wiki/Academy,Edm.String,,,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF WORK,2019-12-11T19:06:27.885Z,FF,Edm.String,Page,Edm.String,Work,Edm.String,,,,,,,,,,,,
